timestamp,outcome1_cents,outcome1_decimal,outcome1_probability,outcome2_cents,outcome2_decimal,outcome2_probability,latency
2025-12-06 02:04:46.584,54,1.84,0.54,45,2.18,0.46,600
2025-12-06 02:04:47.724,54,1.84,0.54,45,2.18,0.46,623
2025-12-06 02:04:48.854,54,1.84,0.54,45,2.18,0.46,613
2025-12-06 02:04:49.991,54,1.84,0.54,45,2.18,0.46,619
2025-12-06 02:04:51.149,54,1.84,0.54,45,2.18,0.46,648
2025-12-06 02:04:52.295,54,1.84,0.54,45,2.18,0.46,628
2025-12-06 02:04:53.424,54,1.84,0.54,45,2.18,0.46,615
2025-12-06 02:04:54.543,54,1.84,0.54,45,2.18,0.46,599
2025-12-06 02:04:55.686,54,1.84,0.54,45,2.18,0.46,627
2025-12-06 02:04:56.853,54,1.84,0.54,45,2.18,0.46,634
2025-12-06 02:04:57.988,54,1.84,0.54,45,2.18,0.46,614
2025-12-06 02:04:59.114,54,1.84,0.54,45,2.18,0.46,601
2025-12-06 02:05:00.245,54,1.84,0.54,45,2.18,0.46,614
2025-12-06 02:05:01.376,54,1.84,0.54,45,2.18,0.46,614
2025-12-06 02:05:02.527,54,1.84,0.54,45,2.18,0.46,630
2025-12-06 02:05:03.680,54,1.84,0.54,45,2.18,0.46,623
2025-12-06 02:05:04.795,54,1.84,0.54,45,2.18,0.46,604
2025-12-06 02:05:05.930,54,1.84,0.54,45,2.18,0.46,617
2025-12-06 02:05:07.077,54,1.84,0.54,45,2.18,0.46,629
2025-12-06 02:05:08.431,54,1.84,0.54,45,2.18,0.46,836
2025-12-06 02:05:09.607,54,1.84,0.54,45,2.18,0.46,588
2025-12-06 02:05:10.734,54,1.84,0.54,45,2.18,0.46,612
2025-12-06 02:05:11.856,54,1.84,0.54,45,2.18,0.46,610
2025-12-06 02:05:13.039,54,1.84,0.54,45,2.18,0.46,637
2025-12-06 02:05:14.192,54,1.84,0.54,45,2.18,0.46,634
2025-12-06 02:05:15.324,54,1.84,0.54,45,2.18,0.46,610
2025-12-06 02:05:16.447,54,1.84,0.54,45,2.18,0.46,601
2025-12-06 02:05:17.568,54,1.84,0.54,45,2.18,0.46,604
2025-12-06 02:05:18.696,54,1.84,0.54,45,2.18,0.46,612
2025-12-06 02:05:19.827,54,1.84,0.54,45,2.18,0.46,616
2025-12-06 02:05:20.980,54,1.84,0.54,45,2.18,0.46,605
2025-12-06 02:05:22.536,54,1.84,0.54,45,2.18,0.46,815
2025-12-06 02:05:23.855,54,1.84,0.54,45,2.18,0.46,627
2025-12-06 02:05:25.003,54,1.83,0.55,45,2.18,0.46,632
2025-12-06 02:05:26.119,54,1.83,0.55,45,2.18,0.46,599
2025-12-06 02:05:27.251,54,1.83,0.55,45,2.18,0.46,614
2025-12-06 02:05:29.261,54,1.83,0.55,45,2.18,0.46,1483
2025-12-06 02:05:30.405,54,1.83,0.55,45,2.18,0.46,624
2025-12-06 02:05:31.526,54,1.83,0.55,45,2.18,0.46,605
2025-12-06 02:05:32.740,54,1.83,0.55,45,2.18,0.46,704
2025-12-06 02:05:33.865,54,1.83,0.55,45,2.18,0.46,611
2025-12-06 02:05:35.013,54,1.83,0.55,45,2.18,0.46,625
2025-12-06 02:05:36.143,54,1.83,0.55,45,2.18,0.46,613
2025-12-06 02:05:37.251,54,1.83,0.55,45,2.18,0.46,600
2025-12-06 02:05:38.378,54,1.83,0.55,45,2.18,0.46,607
2025-12-06 02:05:39.807,54,1.83,0.55,45,2.18,0.46,625
2025-12-06 02:05:40.926,54,1.83,0.55,45,2.18,0.46,603
2025-12-06 02:05:42.078,54,1.83,0.55,45,2.18,0.46,632
2025-12-06 02:05:43.212,54,1.83,0.55,45,2.18,0.46,615
2025-12-06 02:05:44.356,54,1.83,0.55,45,2.18,0.46,619
2025-12-06 02:05:45.525,54,1.83,0.55,45,2.18,0.46,631
2025-12-06 02:05:46.674,54,1.83,0.55,45,2.18,0.46,605
2025-12-06 02:05:47.820,54,1.83,0.55,45,2.18,0.46,629
2025-12-06 02:05:48.933,54,1.83,0.55,45,2.18,0.46,593
2025-12-06 02:05:50.080,54,1.83,0.55,45,2.18,0.46,620
2025-12-06 02:05:51.188,54,1.83,0.55,45,2.18,0.46,597
2025-12-06 02:05:52.313,54,1.83,0.55,45,2.18,0.46,607
2025-12-06 02:05:53.447,54,1.83,0.55,45,2.18,0.46,622
2025-12-06 02:05:54.613,54,1.83,0.55,45,2.18,0.46,629
2025-12-06 02:05:55.727,54,1.83,0.55,45,2.18,0.46,606
2025-12-06 02:05:56.881,54,1.83,0.55,45,2.18,0.46,614
2025-12-06 02:05:58.002,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:05:59.145,54,1.83,0.55,45,2.18,0.46,634
2025-12-06 02:06:00.352,54,1.83,0.55,45,2.18,0.46,688
2025-12-06 02:06:01.483,54,1.83,0.55,45,2.18,0.46,615
2025-12-06 02:06:02.609,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:06:03.802,54,1.83,0.55,45,2.18,0.46,672
2025-12-06 02:06:04.962,54,1.83,0.55,45,2.18,0.46,634
2025-12-06 02:06:06.113,54,1.83,0.55,45,2.18,0.46,632
2025-12-06 02:06:07.234,54,1.83,0.55,45,2.18,0.46,603
2025-12-06 02:06:08.372,54,1.83,0.55,45,2.18,0.46,622
2025-12-06 02:06:09.548,54,1.83,0.55,45,2.18,0.46,613
2025-12-06 02:06:10.746,54,1.83,0.55,45,2.18,0.46,627
2025-12-06 02:06:11.853,54,1.83,0.55,45,2.18,0.46,594
2025-12-06 02:06:13.007,54,1.83,0.55,45,2.18,0.46,640
2025-12-06 02:06:14.137,54,1.83,0.55,45,2.18,0.46,613
2025-12-06 02:06:15.269,54,1.83,0.55,45,2.18,0.46,611
2025-12-06 02:06:16.437,54,1.83,0.55,45,2.18,0.46,646
2025-12-06 02:06:17.563,54,1.83,0.55,45,2.18,0.46,604
2025-12-06 02:06:18.674,54,1.83,0.55,45,2.18,0.46,590
2025-12-06 02:06:19.804,54,1.83,0.55,45,2.18,0.46,615
2025-12-06 02:06:20.944,54,1.83,0.55,45,2.18,0.46,618
2025-12-06 02:06:22.263,54,1.83,0.55,45,2.18,0.46,801
2025-12-06 02:06:23.406,54,1.83,0.55,45,2.18,0.46,627
2025-12-06 02:06:26.208,54,1.83,0.55,45,2.18,0.46,2281
2025-12-06 02:06:27.622,54,1.83,0.55,45,2.18,0.46,896
2025-12-06 02:06:28.756,54,1.83,0.55,45,2.18,0.46,626
2025-12-06 02:06:29.861,54,1.83,0.55,45,2.18,0.46,587
2025-12-06 02:06:30.998,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:06:32.109,54,1.83,0.55,45,2.18,0.46,598
2025-12-06 02:06:33.264,54,1.83,0.55,45,2.18,0.46,634
2025-12-06 02:06:35.004,54,1.83,0.55,45,2.18,0.46,1223
2025-12-06 02:06:36.117,54,1.83,0.55,45,2.18,0.46,597
2025-12-06 02:06:37.466,54,1.83,0.55,45,2.18,0.46,833
2025-12-06 02:06:38.626,54,1.83,0.55,45,2.18,0.46,645
2025-12-06 02:06:39.744,54,1.83,0.55,45,2.18,0.46,601
2025-12-06 02:06:40.860,54,1.83,0.55,45,2.18,0.46,607
2025-12-06 02:06:41.978,54,1.83,0.55,45,2.18,0.46,598
2025-12-06 02:06:43.283,54,1.83,0.55,45,2.18,0.46,793
2025-12-06 02:06:44.980,54,1.83,0.55,45,2.18,0.46,1190
2025-12-06 02:06:47.150,54,1.83,0.55,45,2.18,0.46,1647
2025-12-06 02:06:48.276,54,1.83,0.55,45,2.18,0.46,604
2025-12-06 02:06:49.397,54,1.83,0.55,45,2.18,0.46,605
2025-12-06 02:06:50.537,54,1.83,0.55,45,2.18,0.46,627
2025-12-06 02:06:51.657,54,1.83,0.55,45,2.18,0.46,604
2025-12-06 02:06:52.785,54,1.83,0.55,45,2.18,0.46,611
2025-12-06 02:06:54.081,54,1.83,0.55,45,2.18,0.46,778
2025-12-06 02:06:55.215,54,1.83,0.55,45,2.18,0.46,599
2025-12-06 02:06:56.369,54,1.83,0.55,45,2.18,0.46,638
2025-12-06 02:06:57.485,54,1.83,0.55,45,2.18,0.46,605
2025-12-06 02:06:58.639,54,1.83,0.55,45,2.18,0.46,611
2025-12-06 02:06:59.772,54,1.83,0.55,45,2.18,0.46,617
2025-12-06 02:07:00.903,54,1.83,0.55,45,2.18,0.46,614
2025-12-06 02:07:02.074,54,1.83,0.55,45,2.18,0.46,654
2025-12-06 02:07:03.190,54,1.83,0.55,45,2.18,0.46,600
2025-12-06 02:07:04.315,54,1.83,0.55,45,2.18,0.46,614
2025-12-06 02:07:05.648,54,1.83,0.55,45,2.18,0.46,800
2025-12-06 02:07:06.779,54,1.83,0.55,45,2.18,0.46,613
2025-12-06 02:07:07.939,54,1.83,0.55,45,2.18,0.46,644
2025-12-06 02:07:09.068,54,1.83,0.55,45,2.18,0.46,610
2025-12-06 02:07:11.077,54,1.83,0.55,45,2.18,0.46,1463
2025-12-06 02:07:12.221,54,1.83,0.55,45,2.18,0.46,626
2025-12-06 02:07:13.347,54,1.83,0.55,45,2.18,0.46,618
2025-12-06 02:07:14.462,54,1.83,0.55,45,2.18,0.46,606
2025-12-06 02:07:15.595,54,1.83,0.55,45,2.18,0.46,618
2025-12-06 02:07:17.669,54,1.83,0.55,45,2.18,0.46,1558
2025-12-06 02:07:18.818,54,1.83,0.55,45,2.18,0.46,640
2025-12-06 02:07:20.962,54,1.83,0.55,45,2.18,0.46,1624
2025-12-06 02:07:22.110,54,1.83,0.55,45,2.18,0.46,632
2025-12-06 02:07:23.537,54,1.83,0.55,45,2.18,0.46,905
2025-12-06 02:07:24.716,54,1.83,0.55,45,2.18,0.46,666
2025-12-06 02:07:25.849,54,1.83,0.55,45,2.18,0.46,617
2025-12-06 02:07:27.215,54,1.83,0.55,45,2.18,0.46,614
2025-12-06 02:07:28.323,54,1.83,0.55,45,2.18,0.46,593
2025-12-06 02:07:29.841,54,1.83,0.55,45,2.18,0.46,953
2025-12-06 02:07:30.986,54,1.83,0.55,45,2.18,0.46,637
2025-12-06 02:07:32.107,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:07:33.286,54,1.83,0.55,45,2.18,0.46,656
2025-12-06 02:07:34.652,54,1.83,0.55,45,2.18,0.46,633
2025-12-06 02:07:35.778,54,1.83,0.55,45,2.18,0.46,608
2025-12-06 02:07:36.965,54,1.83,0.55,45,2.18,0.46,668
2025-12-06 02:07:38.103,54,1.83,0.55,45,2.18,0.46,622
2025-12-06 02:07:39.259,54,1.83,0.55,45,2.18,0.46,615
2025-12-06 02:07:40.388,54,1.83,0.55,45,2.18,0.46,604
2025-12-06 02:07:41.521,54,1.83,0.55,45,2.18,0.46,616
2025-12-06 02:07:42.664,54,1.83,0.55,45,2.18,0.46,625
2025-12-06 02:07:43.797,54,1.83,0.55,45,2.18,0.46,617
2025-12-06 02:07:44.944,54,1.83,0.55,45,2.18,0.46,631
2025-12-06 02:07:46.088,54,1.83,0.55,45,2.18,0.46,628
2025-12-06 02:07:47.215,54,1.83,0.55,45,2.18,0.46,615
2025-12-06 02:07:48.371,54,1.83,0.55,45,2.18,0.46,634
2025-12-06 02:07:49.500,54,1.83,0.55,45,2.18,0.46,613
2025-12-06 02:07:50.623,54,1.83,0.55,45,2.18,0.46,607
2025-12-06 02:07:51.765,54,1.83,0.55,45,2.18,0.46,626
2025-12-06 02:07:52.916,54,1.83,0.55,45,2.18,0.46,635
2025-12-06 02:07:54.089,54,1.83,0.55,45,2.18,0.46,655
2025-12-06 02:07:55.201,54,1.83,0.55,45,2.18,0.46,596
2025-12-06 02:07:56.316,54,1.83,0.55,45,2.18,0.46,603
2025-12-06 02:07:57.429,54,1.83,0.55,45,2.18,0.46,596
2025-12-06 02:07:58.562,54,1.83,0.55,45,2.18,0.46,624
2025-12-06 02:07:59.716,54,1.83,0.55,45,2.18,0.46,637
2025-12-06 02:08:00.837,54,1.83,0.55,45,2.18,0.46,606
2025-12-06 02:08:01.964,54,1.83,0.55,45,2.18,0.46,614
2025-12-06 02:08:03.080,54,1.83,0.55,45,2.18,0.46,600
2025-12-06 02:08:04.489,54,1.83,0.55,45,2.18,0.46,896
2025-12-06 02:08:05.638,54,1.83,0.55,45,2.18,0.46,634
2025-12-06 02:08:06.764,54,1.83,0.55,45,2.18,0.46,614
2025-12-06 02:08:07.892,54,1.83,0.55,45,2.18,0.46,616
2025-12-06 02:08:09.439,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:08:10.576,54,1.83,0.55,45,2.18,0.46,626
2025-12-06 02:08:11.752,54,1.83,0.55,45,2.18,0.46,658
2025-12-06 02:08:12.874,54,1.83,0.55,45,2.18,0.46,610
2025-12-06 02:08:13.992,54,1.83,0.55,45,2.18,0.46,610
2025-12-06 02:08:15.171,54,1.83,0.55,45,2.18,0.46,663
2025-12-06 02:08:16.300,54,1.83,0.55,45,2.18,0.46,614
2025-12-06 02:08:18.274,54,1.83,0.55,45,2.18,0.46,1456
2025-12-06 02:08:19.403,54,1.83,0.55,45,2.18,0.46,611
2025-12-06 02:08:20.598,54,1.83,0.55,45,2.18,0.46,680
2025-12-06 02:08:21.736,54,1.83,0.55,45,2.18,0.46,610
2025-12-06 02:08:22.971,54,1.83,0.55,45,2.18,0.46,716
2025-12-06 02:08:24.104,54,1.83,0.55,45,2.18,0.46,623
2025-12-06 02:08:25.213,54,1.83,0.55,45,2.18,0.46,591
2025-12-06 02:08:26.335,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:08:27.518,54,1.83,0.55,45,2.18,0.46,666
2025-12-06 02:08:28.690,54,1.83,0.55,45,2.18,0.46,660
2025-12-06 02:08:29.839,54,1.83,0.55,45,2.18,0.46,639
2025-12-06 02:08:31.025,54,1.83,0.55,45,2.18,0.46,675
2025-12-06 02:08:33.224,54,1.83,0.55,45,2.18,0.46,1678
2025-12-06 02:08:34.376,54,1.83,0.55,45,2.18,0.46,628
2025-12-06 02:08:35.501,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:08:36.692,54,1.83,0.55,45,2.18,0.46,675
2025-12-06 02:08:37.841,54,1.83,0.55,45,2.18,0.46,629
2025-12-06 02:08:39.320,54,1.83,0.55,45,2.18,0.46,734
2025-12-06 02:08:40.466,54,1.83,0.55,45,2.18,0.46,626
2025-12-06 02:08:41.646,54,1.83,0.55,45,2.18,0.46,665
2025-12-06 02:08:42.758,54,1.83,0.55,45,2.18,0.46,597
2025-12-06 02:08:43.912,54,1.83,0.55,45,2.18,0.46,642
2025-12-06 02:08:45.291,54,1.83,0.55,45,2.18,0.46,861
2025-12-06 02:08:46.436,54,1.83,0.55,45,2.18,0.46,636
2025-12-06 02:08:47.609,54,1.83,0.55,45,2.18,0.46,633
2025-12-06 02:08:48.726,54,1.83,0.55,45,2.18,0.46,606
2025-12-06 02:08:49.943,54,1.83,0.55,45,2.18,0.46,637
2025-12-06 02:08:51.276,54,1.83,0.55,45,2.18,0.46,801
2025-12-06 02:08:52.474,54,1.83,0.55,45,2.18,0.46,671
2025-12-06 02:08:53.667,54,1.83,0.55,45,2.18,0.46,675
2025-12-06 02:08:54.813,54,1.83,0.55,45,2.18,0.46,628
2025-12-06 02:08:55.933,54,1.83,0.55,45,2.18,0.46,602
2025-12-06 02:08:57.097,54,1.83,0.55,45,2.18,0.46,638
2025-12-06 02:08:58.282,54,1.83,0.55,45,2.18,0.46,664
2025-12-06 02:08:59.432,54,1.83,0.55,45,2.18,0.46,606
2025-12-06 02:09:00.561,54,1.83,0.55,45,2.18,0.46,614
2025-12-06 02:09:01.740,54,1.83,0.55,45,2.18,0.46,660
2025-12-06 02:09:02.885,54,1.83,0.55,45,2.18,0.46,624
2025-12-06 02:09:04.034,54,1.83,0.55,45,2.18,0.46,634
2025-12-06 02:09:05.174,54,1.83,0.55,45,2.18,0.46,624
2025-12-06 02:09:06.332,54,1.83,0.55,45,2.18,0.46,629
2025-12-06 02:09:07.537,54,1.83,0.55,45,2.18,0.46,689
2025-12-06 02:09:08.695,54,1.83,0.55,45,2.18,0.46,604
2025-12-06 02:09:09.904,54,1.83,0.55,45,2.18,0.46,631
2025-12-06 02:09:11.032,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:09:12.243,54,1.83,0.55,45,2.18,0.46,697
2025-12-06 02:09:13.366,54,1.83,0.55,45,2.18,0.46,608
2025-12-06 02:09:14.508,54,1.83,0.55,45,2.18,0.46,618
2025-12-06 02:09:15.672,54,1.83,0.55,45,2.18,0.46,641
2025-12-06 02:09:16.839,54,1.83,0.55,45,2.18,0.46,639
2025-12-06 02:09:17.968,54,1.83,0.55,45,2.18,0.46,610
2025-12-06 02:09:19.432,54,1.83,0.55,45,2.18,0.46,956
2025-12-06 02:09:20.773,54,1.83,0.55,45,2.18,0.46,810
2025-12-06 02:09:21.874,54,1.83,0.55,45,2.18,0.46,586
2025-12-06 02:09:23.009,54,1.83,0.55,45,2.18,0.46,616
2025-12-06 02:09:24.188,54,1.83,0.55,45,2.18,0.46,668
2025-12-06 02:09:25.331,54,1.83,0.55,45,2.18,0.46,625
2025-12-06 02:09:26.503,54,1.83,0.55,45,2.18,0.46,656
2025-12-06 02:09:28.589,54,1.83,0.55,45,2.18,0.46,613
2025-12-06 02:09:29.717,54,1.83,0.55,45,2.18,0.46,612
2025-12-06 02:09:30.857,54,1.83,0.55,45,2.18,0.46,620
2025-12-06 02:09:32.018,54,1.83,0.55,45,2.18,0.46,648
2025-12-06 02:09:33.259,54,1.83,0.55,45,2.18,0.46,729
2025-12-06 02:09:34.400,54,1.83,0.55,45,2.18,0.46,603
2025-12-06 02:09:35.531,54,1.83,0.55,45,2.18,0.46,615
2025-12-06 02:09:36.640,54,1.83,0.55,45,2.18,0.46,599
2025-12-06 02:09:37.816,54,1.83,0.55,45,2.18,0.46,651
2025-12-06 02:09:38.973,54,1.83,0.55,45,2.18,0.46,613
2025-12-06 02:09:40.311,54,1.83,0.55,45,2.18,0.46,602
2025-12-06 02:09:41.457,54,1.83,0.55,45,2.18,0.46,629
2025-12-06 02:09:42.682,54,1.83,0.55,45,2.18,0.46,714
2025-12-06 02:09:43.861,54,1.83,0.55,45,2.18,0.46,645
2025-12-06 02:09:44.983,54,1.83,0.55,45,2.18,0.46,612
2025-12-06 02:09:46.156,54,1.83,0.55,45,2.18,0.46,653
2025-12-06 02:09:47.281,54,1.83,0.55,45,2.18,0.46,614
2025-12-06 02:09:49.350,54,1.83,0.55,45,2.18,0.46,1553
2025-12-06 02:09:50.480,54,1.83,0.55,45,2.18,0.46,610
2025-12-06 02:09:51.605,54,1.83,0.55,45,2.18,0.46,599
2025-12-06 02:09:52.754,54,1.83,0.55,45,2.18,0.46,622
2025-12-06 02:09:53.883,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:09:54.992,54,1.83,0.55,45,2.18,0.46,593
2025-12-06 02:09:56.135,54,1.83,0.55,45,2.18,0.46,625
2025-12-06 02:09:57.290,54,1.83,0.55,45,2.18,0.46,636
2025-12-06 02:09:58.437,54,1.83,0.55,45,2.18,0.46,638
2025-12-06 02:09:59.737,54,1.83,0.55,45,2.18,0.46,783
2025-12-06 02:10:00.897,54,1.83,0.55,45,2.18,0.46,629
2025-12-06 02:10:02.056,54,1.83,0.55,45,2.18,0.46,642
2025-12-06 02:10:03.198,54,1.83,0.55,45,2.18,0.46,623
2025-12-06 02:10:04.552,54,1.83,0.55,45,2.18,0.46,833
2025-12-06 02:10:05.694,54,1.83,0.55,45,2.18,0.46,611
2025-12-06 02:10:06.832,54,1.83,0.55,45,2.18,0.46,619
2025-12-06 02:10:07.971,54,1.83,0.55,45,2.18,0.46,622
2025-12-06 02:10:09.108,54,1.83,0.55,45,2.18,0.46,617
2025-12-06 02:10:10.239,54,1.83,0.55,45,2.18,0.46,615
2025-12-06 02:10:11.440,54,1.83,0.55,45,2.18,0.46,690
2025-12-06 02:10:12.749,54,1.83,0.55,45,2.18,0.46,784
2025-12-06 02:10:13.901,54,1.83,0.55,45,2.18,0.46,635
2025-12-06 02:10:15.018,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:10:16.195,54,1.83,0.55,45,2.18,0.46,665
2025-12-06 02:10:17.330,54,1.83,0.55,45,2.18,0.46,617
2025-12-06 02:10:18.487,54,1.83,0.55,45,2.18,0.46,628
2025-12-06 02:10:19.667,54,1.83,0.55,45,2.18,0.46,667
2025-12-06 02:10:21.367,54,1.83,0.55,45,2.18,0.46,1188
2025-12-06 02:10:22.496,54,1.83,0.55,45,2.18,0.46,613
2025-12-06 02:10:23.625,54,1.83,0.55,45,2.18,0.46,611
2025-12-06 02:10:24.775,54,1.83,0.55,45,2.18,0.46,635
2025-12-06 02:10:25.897,54,1.83,0.55,45,2.18,0.46,606
2025-12-06 02:10:27.017,54,1.83,0.55,45,2.18,0.46,608
2025-12-06 02:10:28.130,54,1.83,0.55,45,2.18,0.46,594
2025-12-06 02:10:29.245,54,1.83,0.55,45,2.18,0.46,606
2025-12-06 02:10:30.406,54,1.83,0.55,45,2.18,0.46,641
2025-12-06 02:10:31.524,54,1.83,0.55,45,2.18,0.46,600
2025-12-06 02:10:32.648,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:10:33.771,54,1.83,0.55,45,2.18,0.46,603
2025-12-06 02:10:34.894,54,1.83,0.55,45,2.18,0.46,606
2025-12-06 02:10:36.047,54,1.83,0.55,45,2.18,0.46,632
2025-12-06 02:10:37.189,54,1.83,0.55,45,2.18,0.46,621
2025-12-06 02:10:38.476,54,1.83,0.55,45,2.18,0.46,752
2025-12-06 02:10:39.606,54,1.83,0.55,45,2.18,0.46,608
2025-12-06 02:10:40.827,54,1.83,0.55,45,2.18,0.46,617
2025-12-06 02:10:41.984,54,1.83,0.55,45,2.18,0.46,636
2025-12-06 02:10:43.107,54,1.83,0.55,45,2.18,0.46,605
2025-12-06 02:10:44.467,54,1.83,0.55,45,2.18,0.46,847
2025-12-06 02:10:45.576,54,1.83,0.55,45,2.18,0.46,596
2025-12-06 02:10:46.720,54,1.83,0.55,45,2.18,0.46,630
2025-12-06 02:10:47.872,54,1.83,0.55,45,2.18,0.46,635
2025-12-06 02:10:49.002,54,1.83,0.55,45,2.18,0.46,613
2025-12-06 02:10:50.549,54,1.83,0.55,45,2.18,0.46,599
2025-12-06 02:10:51.661,54,1.83,0.55,45,2.18,0.46,602
2025-12-06 02:10:52.771,54,1.83,0.55,45,2.18,0.46,602
2025-12-06 02:10:53.952,54,1.83,0.55,45,2.18,0.46,669
2025-12-06 02:10:55.083,54,1.83,0.55,45,2.18,0.46,603
2025-12-06 02:10:56.201,54,1.83,0.55,45,2.18,0.46,601
2025-12-06 02:10:57.323,54,1.83,0.55,45,2.18,0.46,613
2025-12-06 02:10:58.440,54,1.83,0.55,45,2.18,0.46,604
2025-12-06 02:10:59.559,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:11:01.213,54,1.83,0.55,45,2.18,0.46,1132
2025-12-06 02:11:02.335,54,1.83,0.55,45,2.18,0.46,616
2025-12-06 02:11:03.467,54,1.83,0.55,45,2.18,0.46,618
2025-12-06 02:11:04.643,54,1.83,0.55,45,2.18,0.46,652
2025-12-06 02:11:05.806,54,1.83,0.55,45,2.18,0.46,628
2025-12-06 02:11:06.951,54,1.83,0.55,45,2.18,0.46,613
2025-12-06 02:11:08.490,54,1.83,0.55,45,2.18,0.46,1022
2025-12-06 02:11:09.607,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:11:10.766,54,1.83,0.55,45,2.18,0.46,638
2025-12-06 02:11:11.877,54,1.83,0.55,45,2.18,0.46,599
2025-12-06 02:11:13.007,54,1.83,0.55,45,2.18,0.46,614
2025-12-06 02:11:14.130,54,1.83,0.55,45,2.18,0.46,611
2025-12-06 02:11:15.265,54,1.83,0.55,45,2.18,0.46,614
2025-12-06 02:11:17.110,54,1.83,0.55,45,2.18,0.46,632
2025-12-06 02:11:18.221,54,1.83,0.55,45,2.18,0.46,594
2025-12-06 02:11:19.346,54,1.83,0.55,45,2.18,0.46,607
2025-12-06 02:11:20.486,54,1.83,0.55,45,2.18,0.46,626
2025-12-06 02:11:21.650,54,1.83,0.55,45,2.18,0.46,597
2025-12-06 02:11:22.796,54,1.83,0.55,45,2.18,0.46,620
2025-12-06 02:11:23.958,54,1.83,0.55,45,2.18,0.46,647
2025-12-06 02:11:25.534,54,1.83,0.55,45,2.18,0.46,776
2025-12-06 02:11:26.681,54,1.83,0.55,45,2.18,0.46,631
2025-12-06 02:11:27.809,54,1.83,0.55,45,2.18,0.46,607
2025-12-06 02:11:28.997,54,1.83,0.55,45,2.18,0.46,669
2025-12-06 02:11:30.334,54,1.83,0.55,45,2.18,0.46,603
2025-12-06 02:11:32.051,54,1.83,0.55,45,2.18,0.46,1201
2025-12-06 02:11:33.199,54,1.83,0.55,45,2.18,0.46,629
2025-12-06 02:11:34.328,54,1.83,0.55,45,2.18,0.46,613
2025-12-06 02:11:36.077,54,1.83,0.55,45,2.18,0.46,668
2025-12-06 02:11:37.213,54,1.83,0.55,45,2.18,0.46,618
2025-12-06 02:11:38.417,54,1.83,0.55,45,2.18,0.46,654
2025-12-06 02:11:39.651,54,1.83,0.55,45,2.18,0.46,715
2025-12-06 02:11:40.903,54,1.83,0.55,45,2.18,0.46,743
2025-12-06 02:11:42.029,54,1.83,0.55,45,2.18,0.46,609
2025-12-06 02:11:43.156,54,1.83,0.55,45,2.18,0.46,611
2025-12-06 02:11:44.285,54,1.83,0.55,45,2.18,0.46,615
2025-12-06 02:11:45.439,54,1.83,0.55,45,2.18,0.46,635
2025-12-06 02:11:46.544,54,1.83,0.55,45,2.18,0.46,590
2025-12-06 02:11:47.703,54,1.83,0.55,45,2.18,0.46,647
2025-12-06 02:11:48.886,54,1.83,0.55,45,2.18,0.46,665
2025-12-06 02:11:50.030,54,1.83,0.55,45,2.18,0.46,621
2025-12-06 02:11:51.193,54,1.83,0.55,45,2.18,0.46,646
2025-12-06 02:11:52.307,54,1.83,0.55,45,2.18,0.46,606
2025-12-06 02:11:53.630,54,1.83,0.55,45,2.18,0.46,807
2025-12-06 02:11:54.770,54,1.83,0.55,45,2.18,0.46,619
2025-12-06 02:11:55.909,54,1.83,0.55,45,2.18,0.46,621
2025-12-06 02:11:57.065,54,1.83,0.55,45,2.18,0.46,634
2025-12-06 02:11:58.193,54,1.83,0.55,45,2.18,0.46,619
2025-12-06 02:11:59.323,54,1.83,0.55,45,2.18,0.46,614
2025-12-06 02:12:01.401,54,1.83,0.55,45,2.18,0.46,1560
2025-12-06 02:12:02.544,54,1.83,0.55,45,2.18,0.46,629
2025-12-06 02:12:03.684,54,1.83,0.55,45,2.18,0.46,623
2025-12-06 02:12:04.821,54,1.83,0.55,45,2.18,0.46,622
2025-12-06 02:12:06.058,54,1.83,0.55,45,2.18,0.46,712
2025-12-06 02:12:08.140,54,1.83,0.55,45,2.18,0.46,1566
2025-12-06 02:12:09.869,54,1.83,0.55,45,2.18,0.46,625
2025-12-06 02:12:11.007,54,1.83,0.55,45,2.18,0.46,621
2025-12-06 02:12:12.127,54,1.83,0.55,45,2.18,0.46,610
2025-12-06 02:12:13.238,54,1.83,0.55,45,2.18,0.46,594
2025-12-06 02:12:14.369,54,1.83,0.55,45,2.18,0.46,612
2025-12-06 02:12:15.560,54,1.83,0.55,45,2.18,0.46,664
2025-12-06 02:12:16.705,54,1.83,0.55,45,2.18,0.46,629
2025-12-06 02:12:17.831,54,1.83,0.55,45,2.18,0.46,612
2025-12-06 02:12:18.943,54,1.83,0.55,45,2.18,0.46,597
2025-12-06 02:12:20.079,54,1.83,0.55,45,2.18,0.46,619
