timestamp,tulane_cents,tulane_decimal,tulane_probability,northtexas_cents,northtexas_decimal,northtexas_probability,latency_ms
2025-12-05 20:00:23.594,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 20:00:24.655,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 20:00:25.715,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 20:00:26.757,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 20:00:27.802,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 20:00:28.848,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:00:29.894,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:00:30.973,60,1.68,0.60,49,2.05,0.49,568
2025-12-05 20:00:32.022,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 20:00:33.106,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:00:34.155,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:00:35.196,60,1.68,0.60,49,2.05,0.49,530
2025-12-05 20:00:36.244,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:00:37.315,60,1.68,0.60,49,2.05,0.49,561
2025-12-05 20:00:38.361,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:00:39.414,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:00:40.486,60,1.68,0.60,49,2.05,0.49,561
2025-12-05 20:00:41.539,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:00:42.593,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:00:43.646,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:00:44.698,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:00:45.745,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:00:46.815,60,1.68,0.60,49,2.05,0.49,560
2025-12-05 20:00:47.903,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 20:00:48.956,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:00:50.026,60,1.68,0.60,49,2.05,0.49,559
2025-12-05 20:00:51.075,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:00:52.122,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:00:53.180,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 20:00:54.233,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 20:00:55.271,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:00:56.327,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:00:57.372,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 20:00:58.409,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:00:59.454,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:01:00.586,60,1.68,0.60,49,2.05,0.49,563
2025-12-05 20:01:01.626,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 20:01:02.701,60,1.68,0.60,49,2.05,0.49,564
2025-12-05 20:01:03.754,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:01:04.797,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 20:01:05.842,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:01:06.889,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:01:07.948,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:01:09.165,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:01:10.205,60,1.68,0.60,49,2.05,0.49,530
2025-12-05 20:01:11.254,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:01:12.312,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 20:01:13.375,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 20:01:14.436,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 20:01:15.490,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:01:16.542,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:01:17.570,60,1.68,0.60,49,2.05,0.49,526
2025-12-05 20:01:18.616,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 20:01:19.663,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:01:20.705,60,1.68,0.60,49,2.05,0.49,530
2025-12-05 20:01:21.758,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:01:22.796,60,1.68,0.60,49,2.05,0.49,528
2025-12-05 20:01:23.841,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 20:01:24.890,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:01:25.943,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:01:26.989,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 20:01:28.035,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:01:29.078,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:01:30.123,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 20:01:31.173,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 20:01:32.215,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:01:33.269,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:01:34.313,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:01:35.370,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:01:36.421,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:01:37.474,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:01:38.548,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:01:39.592,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 20:01:40.648,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 20:01:41.699,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:01:42.752,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:01:43.802,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 20:01:44.859,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 20:01:45.900,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:01:46.951,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:01:47.999,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:01:49.039,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:01:50.091,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:01:51.147,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 20:01:52.194,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:01:53.234,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 20:01:54.276,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:01:55.323,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:01:56.367,60,1.68,0.60,49,2.05,0.49,534
2025-12-05 20:01:57.420,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:01:58.458,60,1.68,0.60,49,2.05,0.49,528
2025-12-05 20:01:59.502,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:02:00.552,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:02:01.607,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:02:02.656,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:02:03.701,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:02:04.752,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:02:05.798,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:02:06.877,60,1.68,0.60,49,2.05,0.49,567
2025-12-05 20:02:07.949,60,1.68,0.60,49,2.05,0.49,562
2025-12-05 20:02:08.998,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:02:10.046,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:02:11.099,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:02:12.155,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:02:13.205,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:02:14.265,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 20:02:15.332,60,1.68,0.60,49,2.05,0.49,556
2025-12-05 20:02:16.376,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:02:17.434,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:02:18.500,60,1.68,0.60,49,2.05,0.49,557
2025-12-05 20:02:19.555,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:02:20.603,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:02:21.668,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 20:02:22.709,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 20:02:23.757,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:02:24.822,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 20:02:25.867,60,1.68,0.60,49,2.05,0.49,534
2025-12-05 20:02:26.915,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:02:27.961,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:02:29.005,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:02:30.058,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 20:02:31.107,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 20:02:32.144,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:02:33.196,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:02:34.254,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:02:35.312,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:02:36.357,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:02:37.416,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 20:02:38.470,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:02:39.524,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:02:40.571,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:02:41.616,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:02:42.667,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:02:43.720,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:02:44.777,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:02:45.841,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 20:02:46.903,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 20:02:47.953,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:02:48.995,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:02:50.061,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 20:02:51.113,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:02:52.168,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 20:02:53.229,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 20:02:54.283,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:02:55.352,60,1.68,0.60,49,2.05,0.49,559
2025-12-05 20:02:56.399,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 20:02:57.444,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:02:58.491,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:02:59.534,60,1.68,0.60,49,2.05,0.49,532
2025-12-05 20:03:00.608,60,1.68,0.60,49,2.05,0.49,563
2025-12-05 20:03:01.667,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:03:02.712,60,1.68,0.60,49,2.05,0.49,534
2025-12-05 20:03:03.763,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:03:04.810,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:03:05.879,60,1.68,0.60,49,2.05,0.49,564
2025-12-05 20:03:07.149,60,1.68,0.60,49,2.05,0.49,758
2025-12-05 20:03:08.198,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:03:09.251,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:03:10.307,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:03:11.345,60,1.68,0.60,49,2.05,0.49,527
2025-12-05 20:03:12.399,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:03:13.453,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:03:14.510,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 20:03:15.552,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:03:16.594,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:03:17.640,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 20:03:18.695,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 20:03:19.736,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:03:20.797,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:03:21.845,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:03:22.902,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:03:23.984,60,1.68,0.60,49,2.05,0.49,571
2025-12-05 20:03:25.032,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 20:03:26.078,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 20:03:27.137,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:03:28.196,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 20:03:29.282,60,1.68,0.60,49,2.05,0.49,575
2025-12-05 20:03:30.332,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:03:31.384,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:03:32.430,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:03:33.493,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 20:03:34.545,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:03:35.598,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 20:03:36.660,60,1.68,0.60,49,2.05,0.49,561
2025-12-05 20:03:37.708,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:03:38.767,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:03:39.811,60,1.68,0.60,49,2.05,0.49,534
2025-12-05 20:03:40.867,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 20:03:41.907,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:03:42.961,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:03:44.017,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 20:03:45.116,60,1.68,0.60,49,2.05,0.49,589
2025-12-05 20:03:46.153,60,1.68,0.60,49,2.05,0.49,527
2025-12-05 20:03:47.211,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:03:48.256,60,1.68,0.60,49,2.05,0.49,534
2025-12-05 20:03:49.306,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:03:50.346,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:03:51.386,60,1.68,0.60,49,2.05,0.49,529
2025-12-05 20:03:52.433,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 20:03:53.493,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 20:03:54.534,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 20:03:55.568,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 20:03:56.618,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:03:57.667,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:03:58.714,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:03:59.763,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:04:00.805,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 20:04:01.862,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 20:04:02.914,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:04:03.954,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 20:04:05.006,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:04:06.062,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 20:04:07.114,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:04:08.178,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 20:04:09.225,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:04:10.286,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 20:04:11.334,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:04:12.381,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 20:04:13.422,60,1.68,0.60,49,2.05,0.49,530
2025-12-05 20:04:14.474,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:04:15.519,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:04:16.572,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 20:04:17.658,60,1.68,0.60,49,2.05,0.49,576
2025-12-05 20:04:18.723,60,1.68,0.60,49,2.05,0.49,560
2025-12-05 20:04:19.778,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:04:20.855,60,1.68,0.60,49,2.05,0.49,566
2025-12-05 20:04:21.906,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:04:22.951,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 20:04:24.004,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 20:04:26.122,60,1.68,0.60,49,2.05,0.49,1607
2025-12-05 20:04:27.169,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:04:28.226,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:04:29.264,60,1.68,0.60,49,2.05,0.49,527
2025-12-05 20:04:30.328,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 20:04:31.380,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:04:32.430,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:04:33.484,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:04:34.522,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:04:35.570,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:04:36.618,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:04:37.660,60,1.68,0.60,49,2.05,0.49,532
2025-12-05 20:04:38.702,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 20:04:39.761,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 20:04:40.805,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:04:41.859,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:04:42.917,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 20:04:43.964,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:04:45.035,60,1.68,0.60,49,2.05,0.49,568
2025-12-05 20:04:46.078,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:04:47.129,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 20:04:48.178,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:04:49.223,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:04:50.253,60,1.68,0.60,49,2.05,0.49,527
2025-12-05 20:04:51.299,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:04:52.351,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:04:53.392,60,1.68,0.60,49,2.05,0.49,532
2025-12-05 20:04:54.450,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 20:04:55.511,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 20:04:56.560,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:04:57.629,60,1.68,0.60,49,2.05,0.49,558
2025-12-05 20:04:58.694,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 20:04:59.752,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:05:00.846,60,1.68,0.60,49,2.05,0.49,589
2025-12-05 20:05:01.894,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:05:02.947,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:05:03.988,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 20:05:05.049,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 20:05:06.097,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 20:05:07.150,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 20:05:08.202,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:05:09.256,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:05:10.307,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:05:11.355,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:05:12.403,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:05:13.442,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:05:14.477,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:05:15.533,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:05:16.576,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:05:17.618,60,1.68,0.60,49,2.05,0.49,532
2025-12-05 20:05:18.657,60,1.68,0.60,49,2.05,0.49,534
2025-12-05 20:05:19.723,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 20:05:20.786,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 20:05:21.824,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:05:22.866,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:05:23.930,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 20:05:24.983,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 20:05:26.054,60,1.68,0.60,49,2.05,0.49,567
2025-12-05 20:05:27.101,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:05:28.145,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:05:29.191,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:05:30.265,60,1.68,0.60,49,2.05,0.49,563
2025-12-05 20:05:31.298,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 20:05:32.340,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 20:05:33.402,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 20:05:34.447,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:05:35.494,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:05:36.528,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 20:05:37.573,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 20:05:38.643,60,1.68,0.60,49,2.05,0.49,559
2025-12-05 20:05:39.689,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:05:40.749,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:05:41.794,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 20:05:42.850,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 20:05:43.902,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:05:44.949,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 20:05:46.041,60,1.68,0.60,49,2.05,0.49,588
2025-12-05 20:05:47.098,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 20:05:48.160,60,1.68,0.60,49,2.05,0.49,557
2025-12-05 20:05:49.218,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:05:50.282,60,1.68,0.60,49,2.05,0.49,558
2025-12-05 20:05:51.349,60,1.68,0.60,49,2.05,0.49,557
2025-12-05 20:05:52.415,60,1.68,0.60,49,2.05,0.49,563
2025-12-05 20:05:53.465,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:05:54.655,60,1.68,0.60,49,2.05,0.49,679
2025-12-05 20:05:55.702,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 20:05:56.745,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:05:57.793,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 20:05:58.847,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:05:59.909,60,1.68,0.60,49,2.05,0.49,556
2025-12-05 20:06:00.968,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 20:06:02.025,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 20:06:03.082,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 20:06:04.140,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:06:05.198,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 20:06:06.251,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:06:07.296,60,1.68,0.60,49,2.05,0.49,534
2025-12-05 20:06:08.351,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 20:06:09.419,60,1.68,0.60,49,2.05,0.49,557
2025-12-05 20:06:10.477,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:06:11.539,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 20:06:12.579,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 20:06:13.650,60,1.68,0.60,49,2.05,0.49,563
2025-12-05 20:06:14.714,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 20:06:15.769,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 20:06:16.824,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:06:17.864,60,1.68,0.60,49,2.05,0.49,529
2025-12-05 20:06:18.904,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 20:06:19.960,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 20:06:21.010,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:06:22.069,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 20:06:23.124,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:06:24.168,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:06:25.223,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:06:26.267,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:06:27.605,60,1.68,0.60,49,2.05,0.49,834
2025-12-05 20:06:28.645,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 20:06:29.695,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:06:30.756,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 20:06:31.802,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:06:32.856,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 20:06:33.896,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 20:06:34.935,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 20:06:35.973,60,1.68,0.60,49,2.05,0.49,528
2025-12-05 20:06:37.038,60,1.68,0.60,49,2.05,0.49,560
2025-12-05 20:06:38.096,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 20:06:39.327,60,1.68,0.60,49,2.05,0.49,590
2025-12-05 20:06:40.378,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:06:41.441,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 20:06:42.495,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 20:06:43.566,60,1.68,0.60,49,2.05,0.49,561
2025-12-05 20:06:44.632,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 20:06:45.712,60,1.68,0.60,49,2.05,0.49,570
2025-12-05 20:06:46.772,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 20:06:47.826,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 20:06:48.886,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 20:06:49.954,60,1.68,0.60,49,2.05,0.49,560
2025-12-05 20:06:51.013,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:06:53.095,60,1.68,0.60,49,2.05,0.49,1577
2025-12-05 20:06:54.143,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 20:06:55.202,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 20:06:56.253,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 20:06:57.302,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 20:06:58.357,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 20:06:59.410,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 20:07:00.470,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 20:07:01.542,60,1.68,0.60,49,2.05,0.49,562
