timestamp,team_1_yes,team_1_no,team_2_yes,team_2_no
2025-12-10T20:41:39.646294+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:41:51.590919+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:41:57.795702+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:42:03.750546+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:42:10.304938+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:42:17.170764+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:42:23.751965+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:42:30.091638+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:42:36.023408+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:42:42.728686+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:42:49.491576+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:42:55.827947+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:43:02.154795+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:43:08.888748+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:43:14.831177+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:43:21.586711+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:43:27.705876+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:43:33.565032+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:43:44.209467+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:43:50.153601+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:43:56.483012+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:44:07.805549+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:44:19.679818+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:44:25.614905+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:44:32.039099+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:44:39.049158+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:44:49.024670+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:44:54.618257+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:45:01.426680+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:45:12.899690+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:45:19.523767+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:45:24.764138+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:45:29.864510+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:45:35.758120+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:45:40.059807+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:45:46.722821+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:45:53.159639+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:45:59.868005+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:46:05.851254+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:46:11.873809+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:46:22.924112+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:46:33.357640+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:46:39.771029+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:46:46.437316+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:46:52.752203+00:00,0.5000,0.5100,0.5200,0.5000
